Rank,Team,GP,W,L,D,GF,GA,GD,Pts,PPG,StrengthIndex,SourceURL,Division,EventID,GroupID,League,last_updated
1,All Out SC All Out SC 2017,0,0,0,0,0,0,0,8,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,45535,418537,GotSport Tournament,2025-11-02 22:40:30
2,Appleseed Premier Appleseed Premier 2017 Gold,0,0,0,0,0,0,0,13,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,45535,418537,GotSport Tournament,2025-11-02 22:40:30
3,Granville United FC Granville United FC 2017 Boys,0,0,0,0,0,0,0,25,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,45535,418537,GotSport Tournament,2025-11-02 22:40:30
4,Johnstown FC Johnstown FC 2017 Boys,0,0,0,0,0,0,0,23,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,45535,418537,GotSport Tournament,2025-11-02 22:40:30
5,Kings Hammer New Albany KHJ4 New Albany B17,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,45535,418537,GotSport Tournament,2025-11-02 22:40:30
6,NASA Xtabi NASA Xtabi 2017 Boys,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,45535,418537,GotSport Tournament,2025-11-02 22:40:30
7,SP Soccer Academy SP Soccer Academy 2017 Boys Blue,0,0,0,0,0,0,0,1,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,45535,418537,GotSport Tournament,2025-11-02 22:40:30
8,Sporting Columbus Sporting Columbus Boys 2017 III,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,45535,418537,GotSport Tournament,2025-11-02 22:40:30
1,Alder FC Alder FC 2017 BU09 25/26,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,45535,418537,GotSport Tournament,2025-11-02 22:40:30
2,Club Ohio Club Ohio West 17B Academy II,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,45535,418537,GotSport Tournament,2025-11-02 22:40:30
3,Dublin United Soccer Club DUSC Gladiators 2017 Boys,0,0,0,0,0,0,0,28,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,45535,418537,GotSport Tournament,2025-11-02 22:40:30
4,Dublin United Soccer Club DUSC Voltage 2017 Boys,0,0,0,0,0,0,0,33,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,45535,418537,GotSport Tournament,2025-11-02 22:40:30
5,Elite FC Elite FC 2017 Boys Premier Liverpool,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,45535,418537,GotSport Tournament,2025-11-02 22:40:30
6,Worthington United WSP Piche 2017 Boys,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,45535,418537,GotSport Tournament,2025-11-02 22:40:30
7,Freedom Soccer Club FREEDOM 2017 BOYS,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,45535,418537,GotSport Tournament,2025-11-02 22:40:30
8,Worthington United WSP Worthington SC Berger 2017 Boys,0,0,0,0,0,0,0,10,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,45535,418537,GotSport Tournament,2025-11-02 22:40:30
1,Barcelona United Barcelona United Elite II 17B,0,0,0,0,0,0,0,19,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,45535,418537,GotSport Tournament,2025-11-02 22:40:30
3,Final Third Foundation Affiliate Galacticos FC 2017/18 Zidane,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,45535,418537,GotSport Tournament,2025-11-02 22:40:30
1,Club Oranje Club Oranje Raptors 2017 BU09 White,0,0,0,0,0,0,0,10,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,45535,418537,GotSport Tournament,2025-11-02 22:40:30
2,Dublin United Soccer Club DUSC Crew 2017 Boys,0,0,0,0,0,0,0,26,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,45535,418537,GotSport Tournament,2025-11-02 22:40:30
3,Dublin United Soccer Club DUSC Shelbourne 2017 Boys,0,0,0,0,0,0,0,17,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,45535,418537,GotSport Tournament,2025-11-02 22:40:30
4,Grandview FC Grandview FC 2017 Boys White,0,0,0,0,0,0,0,13,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,45535,418537,GotSport Tournament,2025-11-02 22:40:30
5,Grove City Kids Association GCKA 2017B Red,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,45535,418537,GotSport Tournament,2025-11-02 22:40:30
6,LFC United LFC United 2017 B Elite,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,45535,418537,GotSport Tournament,2025-11-02 22:40:30
7,Northwest FC Northwest FC 2017B White,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,45535,418537,GotSport Tournament,2025-11-02 22:40:30
8,Upper Arlington United UAU 2017 BU U9 SILVER,0,0,0,0,0,0,0,22,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,45535,418537,GotSport Tournament,2025-11-02 22:40:30
1,Ohio Champions League Club Ohio,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417883,Schedule,45535,417883,GotSport Tournament,2025-11-02 22:40:33
3,Final Third Foundation Affiliate Galacticos FC 2016 Red,0,0,0,0,0,0,0,2,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418540,Schedule,45535,418540,GotSport Tournament,2025-11-02 22:40:35
1,Club Ohio Club Ohio East Pre MLS NEXT 16B,0,0,0,0,0,0,0,24,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418541,Schedule,45535,418541,GotSport Tournament,2025-11-02 22:40:37
2,Club Ohio Club Ohio North Pre MLS NEXT 16B,0,0,0,0,0,0,0,10,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418541,Schedule,45535,418541,GotSport Tournament,2025-11-02 22:40:37
3,Club Ohio Club Ohio West 16B Green,0,0,0,0,0,0,0,12,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418541,Schedule,45535,418541,GotSport Tournament,2025-11-02 22:40:37
4,Columbus Force SC CE 2016B Mini Bishops,0,0,0,0,0,0,0,15,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418541,Schedule,45535,418541,GotSport Tournament,2025-11-02 22:40:37
5,Elite FC Elite FC 2016 Boys Pre-ECNL,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418541,Schedule,45535,418541,GotSport Tournament,2025-11-02 22:40:37
6,Northwest FC Northwest FC 2016B Orange,0,0,0,0,0,0,0,16,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418541,Schedule,45535,418541,GotSport Tournament,2025-11-02 22:40:37
7,Polaris Soccer Club Polaris SC 16B Navy,0,0,0,0,0,0,0,15,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418541,Schedule,45535,418541,GotSport Tournament,2025-11-02 22:40:37
1,Club Ohio Club Ohio West 16B Green II,0,0,0,0,0,0,0,23,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418542,Schedule,45535,418542,GotSport Tournament,2025-11-02 22:40:40
2,Club Oranje Club Oranje Raptors 2016 BU10 Oranje,0,0,0,0,0,0,0,12,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418542,Schedule,45535,418542,GotSport Tournament,2025-11-02 22:40:40
3,FC Columbus FC Columbus Madrid 2016 Boys,0,0,0,0,0,0,0,8,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418542,Schedule,45535,418542,GotSport Tournament,2025-11-02 22:40:40
4,Ohio Youth Academy Ohio Youth Academy 2016,0,0,0,0,0,0,0,15,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418542,Schedule,45535,418542,GotSport Tournament,2025-11-02 22:40:40
5,Sporting Columbus Sporting Columbus Boys 2016 II,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418542,Schedule,45535,418542,GotSport Tournament,2025-11-02 22:40:40
6,Upper Arlington United UAU 2016 BU U10 GOLD,0,0,0,0,0,0,0,8,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418542,Schedule,45535,418542,GotSport Tournament,2025-11-02 22:40:40
1,Appleseed Premier Appleseed Premier 2016 Gold,0,0,0,0,0,0,0,13,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418542,Schedule,45535,418542,GotSport Tournament,2025-11-02 22:40:40
2,Blast FC Soccer Academy Blast FC 2016B Black,0,0,0,0,0,0,0,18,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418542,Schedule,45535,418542,GotSport Tournament,2025-11-02 22:40:40
3,Columbus United Columbus United B'16 Lions,0,0,0,0,0,0,0,11,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418542,Schedule,45535,418542,GotSport Tournament,2025-11-02 22:40:40
4,Elite FC Elite FC 2016 Boys Premier,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418542,Schedule,45535,418542,GotSport Tournament,2025-11-02 22:40:40
5,Kings Hammer New Albany KHPA1 New Albany B16,0,0,0,0,0,0,0,17,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418542,Schedule,45535,418542,GotSport Tournament,2025-11-02 22:40:40
6,Polaris Soccer Club Polaris SC 16B Gray,0,0,0,0,0,0,0,19,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418542,Schedule,45535,418542,GotSport Tournament,2025-11-02 22:40:40
7,Whetstone Park Rangers Whetstone Park Rangers Hoops 2016,0,0,0,0,0,0,0,10,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418542,Schedule,45535,418542,GotSport Tournament,2025-11-02 22:40:40
1,Barcelona United Barcelona United Elite II 16B,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418542,Schedule,45535,418542,GotSport Tournament,2025-11-02 22:40:40
2,Canal Winchester Soccer Club Canal Winchester SC 2016B,0,0,0,0,0,0,0,17,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418542,Schedule,45535,418542,GotSport Tournament,2025-11-02 22:40:40
3,Grove City Kids Association GCKA 2016B Blue,0,0,0,0,0,0,0,8,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418542,Schedule,45535,418542,GotSport Tournament,2025-11-02 22:40:40
4,Lancaster Select Soccer Association,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418542,Schedule,45535,418542,GotSport Tournament,2025-11-02 22:40:40
5,Pride Soccer Club Pride SC 2016B Copa,0,0,0,0,0,0,0,22,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418542,Schedule,45535,418542,GotSport Tournament,2025-11-02 22:40:40
6,Sporting Columbus Sporting Columbus Boys 2016 Bexley I,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418542,Schedule,45535,418542,GotSport Tournament,2025-11-02 22:40:40
7,Glory SC Glory SC 2016 Senbeta,0,0,0,0,0,0,0,10,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418542,Schedule,45535,418542,GotSport Tournament,2025-11-02 22:40:40
1,Alder FC Alder FC 2016 BU10 Black 25/26,0,0,0,0,0,0,0,21,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,45535,418546,GotSport Tournament,2025-11-02 22:40:42
2,Club Oranje Club Oranje Raptors 2016 BU10 Navy,0,0,0,0,0,0,0,22,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,45535,418546,GotSport Tournament,2025-11-02 22:40:42
3,Dublin United Soccer Club DUSC Cubs I 2016 Boys,0,0,0,0,0,0,0,22,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,45535,418546,GotSport Tournament,2025-11-02 22:40:42
4,Ohio Premier 2016 Boys Academy Dublin White,0,0,0,0,0,0,0,21,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,45535,418546,GotSport Tournament,2025-11-02 22:40:42
5,Worthington United Worthington United 94 2016 Boys Navy II,0,0,0,0,0,0,0,15,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,45535,418546,GotSport Tournament,2025-11-02 22:40:42
6,Northwest FC Northwest FC 2016B Blue,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,45535,418546,GotSport Tournament,2025-11-02 22:40:42
7,Dublin United Soccer Club DUSC Rovers 2016 Boys,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,45535,418546,GotSport Tournament,2025-11-02 22:40:42
8,Upper Arlington United UAU 2016 BU U10 SILVER,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,45535,418546,GotSport Tournament,2025-11-02 22:40:42
9,Whetstone Park Rangers Whetstone Park Rangers Blue 2016,0,0,0,0,0,0,0,2,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,45535,418546,GotSport Tournament,2025-11-02 22:40:42
10,Worthington United WSP Red Wolves 2016 Boys,0,0,0,0,0,0,0,17,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,45535,418546,GotSport Tournament,2025-11-02 22:40:42
1,Appleseed Premier Appleseed Premier 2016 Silver,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,45535,418546,GotSport Tournament,2025-11-02 22:40:42
2,Club Ohio Club Ohio East 16B Green,0,0,0,0,0,0,0,16,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,45535,418546,GotSport Tournament,2025-11-02 22:40:42
3,Kings Hammer New Albany KHPA2 New Albany B16,0,0,0,0,0,0,0,18,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,45535,418546,GotSport Tournament,2025-11-02 22:40:42
4,Legend SC Legend SC 2016 Boys Forster,0,0,0,0,0,0,0,12,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,45535,418546,GotSport Tournament,2025-11-02 22:40:42
5,Legend SC LEGEND SC 2016 Boys Haynes,0,0,0,0,0,0,0,15,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,45535,418546,GotSport Tournament,2025-11-02 22:40:42
6,MVSA Sting MV Sting SC u10 Boys 2016,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,45535,418546,GotSport Tournament,2025-11-02 22:40:42
7,Pataskala Futbol Club Extreme,0,0,0,0,0,0,0,27,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,45535,418546,GotSport Tournament,2025-11-02 22:40:42
8,SP Soccer Academy SP Soccer Academy 2016 Boys Blue 1,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,45535,418546,GotSport Tournament,2025-11-02 22:40:42
9,Zanesville Arsenal SC Zanesville Arsenal SC 2016B,0,0,0,0,0,0,0,15,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,45535,418546,GotSport Tournament,2025-11-02 22:40:42
10,NASA Xtabi NASA Xtabi 2016 Boys,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,45535,418546,GotSport Tournament,2025-11-02 22:40:42
1,Blast FC Soccer Academy Blast FC 2016B Red,0,0,0,0,0,0,0,18,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,45535,418546,GotSport Tournament,2025-11-02 22:40:42
2,Club Ohio Club Ohio North 16B Green,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,45535,418546,GotSport Tournament,2025-11-02 22:40:42
3,Columbus Force SC CE 2016B Crew FC,0,0,0,0,0,0,0,24,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,45535,418546,GotSport Tournament,2025-11-02 22:40:42
4,Columbus Force SC Columbus Force 16B Blue,0,0,0,0,0,0,0,15,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,45535,418546,GotSport Tournament,2025-11-02 22:40:42
5,Columbus United Columbus United B'16 Foxes,0,0,0,0,0,0,0,2,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,45535,418546,GotSport Tournament,2025-11-02 22:40:42
6,Delaware Knights Delaware Knights 2016 BU10 Red,0,0,0,0,0,0,0,10,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,45535,418546,GotSport Tournament,2025-11-02 22:40:42
7,Locker Soccer Academy Locker Elite Lazio 2016 Boys,0,0,0,0,0,0,0,15,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,45535,418546,GotSport Tournament,2025-11-02 22:40:42
8,Locker Soccer Academy Locker Elite Roma 2016 Boys,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,45535,418546,GotSport Tournament,2025-11-02 22:40:42
9,Xcel Sports Soccer Academy Xcel 2016,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418546,Schedule,45535,418546,GotSport Tournament,2025-11-02 22:40:42
2,Glory SC Glory SC 2016-2017 Senbeta B,0,0,0,0,0,0,0,36,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
4,Final Third Foundation Affiliate Galacticos FC 2016 Blue,0,0,0,0,0,0,0,16,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
6,Sporting Columbus Sporting Columbus Boys 2016 Bexley II,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
1,All Out SC All Out SC 2016,0,0,0,0,0,0,0,18,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
2,Columbus Force SC CE 2016B Falcons,0,0,0,0,0,0,0,23,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
3,Delaware Knights Delaware Knights 2016 BU10 Black,0,0,0,0,0,0,0,13,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
4,Johnstown FC Johnstown FC 2016 Boys,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
5,Locker Soccer Academy Locker Elite Milan 2016 Boys,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
6,SP Soccer Academy SP Soccer Academy 2016 Boys Blue 2,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
7,Sporting Columbus Sporting Columbus Boys 2016 III,0,0,0,0,0,0,0,15,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
1,Columbus Force SC CE 2016B Chargers,0,0,0,0,0,0,0,11,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
2,Columbus Force SC CE 2016B Heat,0,0,0,0,0,0,0,13,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
3,Columbus Force SC CE 2016B Super Strikers,0,0,0,0,0,0,0,16,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
4,Kings Hammer New Albany KHPA3 New Albany B16,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
5,Worthington United WSP Crew 2016 Boys,0,0,0,0,0,0,0,5,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
6,Worthington United WSP Hawkeyes 2016 Boys,0,0,0,0,0,0,0,25,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
7,Worthington United Worthington United 94 2016 Boys Navy III,0,0,0,0,0,0,0,15,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
1,Columbus Force SC CE 2016B Rebellion,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
2,Columbus Force SC CE 2016B Tiger Sharks,0,0,0,0,0,0,0,24,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
3,Columbus Force SC Columbus Force 16B White,0,0,0,0,0,0,0,16,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
4,Freedom Soccer Club FREEDOM 2016 BOYS,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
5,Locker Soccer Academy Locker Elite Pisa 2016 Boys,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
6,Worthington United WSP Worthington FC 2016 Boys,0,0,0,0,0,0,0,11,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
7,Worthington United Worthington United 94 2016 Boys White,0,0,0,0,0,0,0,16,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
2,Clearcreek Soccer Club Clearcreek SC 2016 Boys,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
3,Central Ohio Elite COE 2016B Blue,0,0,0,0,0,0,0,11,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
5,Lancaster Select Soccer Association,0,0,0,0,0,0,0,8,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
6,Olimpia USA Soccer Olimpia USA 2016/2017 BU9,0,0,0,0,0,0,0,19,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
1,Alder FC Alder FC 2016 BU10 Red 25/26,0,0,0,0,0,0,0,21,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
2,Club Ohio Club Ohio West 16B Academy,0,0,0,0,0,0,0,24,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
3,Dublin United Soccer Club DUSC Colts 2016 Boys,0,0,0,0,0,0,0,18,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
4,Dublin United Soccer Club DUSC Nets 2016 Boys,0,0,0,0,0,0,0,15,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
5,Grandview FC Grandview FC 2016 Boys Blue,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
6,LFC United LFC United 2016 B Premier,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
7,Northwest FC Northwest FC 2016B White,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
1,Dublin United Soccer Club DUSC Prime 2016 Boys,0,0,0,0,0,0,0,21,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
2,Dublin United Soccer Club DUSC Rolling Thunder 2016 Boys,0,0,0,0,0,0,0,10,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
3,Elite FC Elite FC 2016 Boys Blue 1,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
4,Grandview FC Grandview FC 2016 Boys White,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
5,LFC United LFC United 2016 B Elite 2,0,0,0,0,0,0,0,21,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
6,Olimpia USA Soccer Olimpia USA Jr Academy Team,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
7,Upper Arlington United UAU 2016 BU U10 BLACK,0,0,0,0,0,0,0,13,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417560,Schedule,45535,417560,GotSport Tournament,2025-11-02 22:40:45
1,Ohio Champions League Club Ohio,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417884,Schedule,45535,417884,GotSport Tournament,2025-11-02 22:40:47
5,Ohio Champions League Ohio Premier 2016 Boys Pre-ECNL Black,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417884,Schedule,45535,417884,GotSport Tournament,2025-11-02 22:40:47
2,Club Ohio Club Ohio West Pre GA 15G,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418548,Schedule,45535,418548,GotSport Tournament,2025-11-02 22:40:52
